index, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 
ve30vtd17active/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 2, 2, 2, 3, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 2, 2, 3, 5, 7, 11, 13, 13, 18, 19, 27, 29, 28, 31, 39, 41, 27, 32, 31, 32, 33, 35, 33, 29, 24, 25, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
ve30vtd38active/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 1, 3, 2, 2, 2, 1, 2, 1, 1, 0, 0, 1, 1, 2, 0, 2, 2, 3, 3, 4, 5, 6, 8, 14, 14, 22, 27, 31, 38, 42, 45, 51, 49, 53, 45, 40, 36, 32, 31, 28, 22, 24, 18, 17, 16, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
ve70vtd17active/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 4, 3, 2, 2, 1, 3, 1, 2, 0, 1, 1, 0, 2, 2, 1, 1, 1, 3, 3, 3, 3, 4, 4, 10, 11, 15, 22, 20, 32, 32, 33, 31, 36, 35, 33, 27, 33, 27, 28, 22, 22, 21, 20, 15, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
ve70vtd38active/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 1, 3, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 4, 5, 8, 7, 11, 17, 22, 21, 28, 24, 33, 42, 35, 37, 35, 35, 34, 34, 35, 29, 25, 26, 20, 14, 15, 17, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
ve30vtd17allonpost/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 1, 1, 2, 3, 2, 1, 1, 0, 1, 2, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 4, 2, 5, 6, 9, 10, 12, 13, 18, 19, 22, 23, 28, 26, 34, 29, 42, 38, 42, 45, 43, 46, 44, 0, 0, 0, 1, 1, 0, 0, 0, 0, 
ve30vtd38allonpost/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 1, 2, 4, 3, 3, 1, 3, 1, 2, 2, 1, 0, 3, 1, 1, 1, 1, 2, 1, 3, 1, 3, 3, 5, 6, 11, 14, 14, 22, 31, 34, 37, 43, 41, 47, 49, 51, 44, 42, 39, 37, 37, 31, 30, 26, 27, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
ve70vtd17allonpost/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 1, 3, 2, 2, 2, 1, 2, 2, 1, 1, 1, 2, 1, 1, 2, 2, 1, 2, 3, 4, 4, 4, 7, 9, 11, 15, 20, 25, 28, 34, 39, 34, 49, 41, 44, 40, 40, 40, 38, 31, 30, 30, 25, 25, 21, 18, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
ve70vtd38allonpost/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 1, 2, 1, 2, 2, 1, 2, 2, 0, 0, 1, 0, 1, 1, 1, 1, 1, 2, 1, 2, 3, 5, 6, 10, 9, 14, 20, 19, 26, 25, 41, 35, 43, 39, 44, 41, 44, 35, 39, 33, 27, 33, 27, 26, 18, 20, 15, 0, 1, 0, 0, 0, 0, 0, 0, 0, 
ve30vtd17milworkers/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 2, 2, 2, 3, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 2, 2, 3, 5, 7, 11, 13, 13, 18, 19, 27, 29, 28, 31, 39, 41, 27, 32, 31, 32, 33, 35, 33, 29, 24, 25, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
ve30vtd38milworkers/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 1, 3, 2, 2, 2, 1, 2, 1, 1, 0, 0, 1, 1, 2, 0, 2, 2, 3, 3, 4, 5, 6, 8, 14, 14, 22, 27, 31, 38, 42, 45, 51, 49, 53, 45, 40, 36, 32, 31, 28, 22, 24, 18, 17, 16, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
