index, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 
ve30vtd38milworkers/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 3, 3, 4, 3, 3, 3, 4, 6, 6, 5, 9, 11, 16, 25, 32, 46, 63, 85, 122, 170, 209, 275, 321, 364, 375, 386, 387, 338, 328, 327, 305, 293, 291, 275, 264, 235, 214, 190, 154, 130, 111, 104, 88, 79, 77, 57, 2, 2, 0, 1, 1, 1, 0, 0, 0, 
ve70vtd17milworkers/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 3, 2, 3, 2, 3, 2, 3, 3, 3, 4, 5, 4, 6, 8, 15, 14, 23, 39, 38, 58, 82, 103, 129, 164, 188, 189, 213, 233, 226, 240, 235, 230, 230, 211, 186, 180, 175, 185, 188, 209, 196, 238, 256, 253, 234, 214, 198, 1, 3, 3, 2, 1, 1, 0, 0, 0, 
ve70vtd38milworkers/ate25atl10apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 4, 3, 4, 3, 2, 2, 2, 3, 2, 6, 6, 9, 11, 15, 18, 29, 39, 60, 84, 116, 163, 226, 279, 362, 428, 455, 493, 497, 482, 456, 396, 359, 288, 249, 209, 158, 138, 118, 92, 77, 74, 67, 53, 55, 45, 43, 1, 1, 0, 1, 2, 1, 1, 0, 0, 
ve30vtd17active/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 2, 3, 4, 3, 2, 3, 4, 3, 3, 6, 6, 11, 14, 18, 28, 39, 53, 73, 106, 124, 162, 206, 231, 274, 312, 341, 360, 392, 436, 409, 421, 408, 351, 304, 266, 218, 179, 156, 133, 116, 96, 87, 78, 71, 62, 62, 1, 2, 1, 1, 1, 0, 1, 0, 0, 
ve30vtd38active/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 3, 3, 4, 3, 3, 3, 4, 6, 6, 5, 9, 11, 16, 25, 32, 46, 63, 85, 122, 170, 209, 275, 321, 364, 375, 386, 387, 338, 328, 327, 305, 293, 291, 275, 264, 235, 214, 190, 154, 130, 111, 104, 88, 79, 77, 57, 2, 2, 0, 1, 1, 1, 0, 0, 0, 
ve70vtd17active/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 3, 2, 3, 2, 3, 2, 3, 3, 3, 4, 5, 4, 6, 8, 15, 14, 23, 39, 38, 58, 82, 103, 129, 164, 188, 189, 213, 233, 226, 240, 235, 230, 230, 211, 186, 180, 175, 185, 188, 209, 196, 238, 256, 253, 234, 214, 198, 1, 3, 3, 2, 1, 1, 0, 0, 0, 
ve70vtd38active/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 4, 3, 4, 3, 2, 2, 2, 3, 2, 6, 6, 9, 11, 15, 18, 29, 39, 60, 84, 116, 163, 226, 279, 362, 428, 455, 493, 497, 482, 456, 396, 359, 288, 249, 209, 158, 138, 118, 92, 77, 74, 67, 53, 55, 45, 43, 1, 1, 0, 1, 2, 1, 1, 0, 0, 
ve30vtd17allonpost/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 2, 3, 3, 4, 3, 5, 5, 7, 6, 12, 16, 19, 24, 38, 59, 70, 104, 150, 196, 251, 329, 365, 408, 452, 447, 462, 407, 393, 369, 321, 275, 260, 225, 182, 173, 132, 132, 104, 103, 98, 79, 79, 69, 69, 67, 59, 2, 1, 3, 1, 1, 1, 1, 0, 1, 
ve30vtd38allonpost/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 1, 4, 2, 3, 3, 3, 5, 6, 7, 7, 10, 17, 24, 30, 40, 64, 86, 116, 162, 206, 262, 300, 329, 362, 353, 331, 326, 307, 292, 317, 311, 308, 302, 285, 256, 224, 197, 172, 147, 126, 116, 102, 88, 75, 73, 61, 67, 1, 2, 2, 0, 1, 0, 1, 0, 0, 
ve70vtd17allonpost/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 2, 4, 3, 3, 4, 3, 4, 6, 7, 10, 13, 22, 25, 39, 52, 77, 103, 145, 183, 242, 290, 352, 410, 425, 434, 455, 426, 376, 359, 337, 294, 262, 230, 191, 175, 150, 126, 111, 104, 87, 82, 73, 68, 63, 58, 54, 2, 2, 2, 1, 0, 0, 0, 0, 0, 
ve70vtd38allonpost/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 3, 3, 3, 2, 2, 3, 3, 3, 1, 3, 6, 7, 10, 10, 14, 20, 33, 35, 51, 85, 107, 134, 185, 253, 275, 339, 381, 401, 439, 450, 458, 430, 418, 365, 321, 263, 226, 185, 161, 137, 113, 112, 91, 81, 81, 73, 1, 1, 1, 1, 1, 0, 0, 0, 0, 
ve30vtd17milworkers/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 2, 3, 4, 3, 2, 3, 4, 3, 3, 6, 6, 11, 14, 18, 28, 39, 53, 73, 106, 124, 162, 206, 231, 274, 312, 341, 360, 392, 436, 409, 421, 408, 351, 304, 266, 218, 179, 156, 133, 116, 96, 87, 78, 71, 62, 62, 1, 2, 1, 1, 1, 0, 1, 0, 0, 
ve30vtd38milworkers/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 3, 3, 4, 3, 3, 3, 4, 6, 6, 5, 9, 11, 16, 25, 32, 46, 63, 85, 122, 170, 209, 275, 321, 364, 375, 386, 387, 338, 328, 327, 305, 293, 291, 275, 264, 235, 214, 190, 154, 130, 111, 104, 88, 79, 77, 57, 2, 2, 0, 1, 1, 1, 0, 0, 0, 
ve70vtd17milworkers/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 3, 2, 3, 2, 3, 2, 3, 3, 3, 4, 5, 4, 6, 8, 15, 14, 23, 39, 38, 58, 82, 103, 129, 164, 188, 189, 213, 233, 226, 240, 235, 230, 230, 211, 186, 180, 175, 185, 188, 209, 196, 238, 256, 253, 234, 214, 198, 1, 3, 3, 2, 1, 1, 0, 0, 0, 
ve70vtd38milworkers/ate25atl30apl10/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 4, 3, 4, 3, 2, 2, 2, 3, 2, 6, 6, 9, 11, 15, 18, 29, 39, 60, 84, 116, 163, 226, 279, 362, 428, 455, 493, 497, 482, 456, 396, 359, 288, 249, 209, 158, 138, 118, 92, 77, 74, 67, 53, 55, 45, 43, 1, 1, 0, 1, 2, 1, 1, 0, 0, 
ve30vtd17active/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 3, 5, 4, 5, 5, 5, 5, 9, 9, 15, 24, 22, 39, 49, 85, 114, 143, 179, 264, 301, 365, 402, 424, 404, 383, 368, 332, 307, 275, 269, 251, 239, 206, 167, 147, 132, 113, 93, 82, 72, 70, 54, 51, 49, 44, 45, 1, 1, 1, 1, 2, 1, 0, 0, 1, 
ve30vtd38active/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 3, 2, 5, 4, 3, 4, 5, 7, 8, 10, 15, 26, 28, 48, 62, 87, 126, 168, 223, 299, 354, 407, 475, 467, 469, 461, 415, 382, 347, 285, 267, 188, 176, 140, 118, 100, 86, 76, 65, 61, 56, 51, 51, 40, 40, 40, 35, 1, 1, 1, 1, 1, 0, 0, 0, 1, 
ve70vtd17active/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 3, 5, 3, 5, 3, 3, 4, 6, 3, 7, 4, 10, 11, 17, 23, 32, 34, 61, 77, 108, 139, 184, 245, 320, 346, 397, 449, 459, 453, 426, 388, 359, 311, 238, 208, 173, 143, 119, 102, 89, 78, 64, 58, 56, 52, 40, 1, 1, 1, 1, 1, 0, 0, 1, 0, 
ve70vtd38active/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 3, 3, 3, 4, 3, 3, 3, 6, 6, 8, 12, 15, 20, 27, 43, 57, 70, 115, 140, 190, 253, 290, 330, 374, 373, 381, 371, 319, 273, 239, 208, 176, 168, 147, 148, 154, 161, 174, 166, 179, 161, 152, 133, 118, 92, 79, 2, 1, 1, 1, 1, 1, 0, 1, 0, 
ve30vtd17allonpost/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 4, 4, 2, 4, 4, 6, 5, 10, 12, 17, 24, 36, 47, 68, 100, 143, 170, 245, 347, 409, 487, 526, 543, 553, 479, 423, 328, 287, 251, 180, 161, 143, 112, 107, 90, 75, 64, 64, 59, 55, 58, 54, 52, 52, 45, 50, 2, 2, 2, 1, 1, 1, 1, 0, 0, 
ve30vtd38allonpost/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 0, 2, 3, 4, 4, 4, 3, 5, 5, 5, 5, 11, 14, 18, 23, 35, 53, 73, 98, 144, 187, 232, 297, 377, 403, 463, 499, 495, 490, 434, 382, 311, 269, 228, 183, 162, 112, 114, 110, 87, 77, 73, 65, 70, 60, 51, 48, 50, 1, 3, 1, 2, 2, 0, 1, 0, 0, 
ve70vtd17allonpost/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 4, 3, 2, 4, 4, 3, 3, 5, 7, 9, 12, 15, 18, 28, 45, 56, 84, 125, 157, 205, 277, 361, 399, 445, 477, 483, 452, 412, 388, 352, 296, 267, 208, 183, 146, 118, 109, 100, 87, 78, 68, 63, 53, 56, 52, 53, 1, 1, 1, 2, 1, 1, 0, 0, 1, 
ve70vtd38allonpost/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 3, 2, 6, 4, 3, 4, 7, 7, 10, 13, 18, 26, 28, 48, 65, 88, 126, 173, 228, 292, 349, 392, 421, 426, 401, 372, 332, 314, 297, 268, 251, 257, 245, 202, 178, 141, 130, 112, 92, 86, 79, 65, 65, 56, 57, 49, 2, 2, 1, 1, 1, 0, 0, 2, 0, 
ve30vtd17milworkers/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 3, 5, 4, 5, 5, 5, 5, 9, 9, 15, 24, 22, 39, 49, 85, 114, 143, 179, 264, 301, 365, 402, 424, 404, 383, 368, 332, 307, 275, 269, 251, 239, 206, 167, 147, 132, 113, 93, 82, 72, 70, 54, 51, 49, 44, 45, 1, 1, 1, 1, 2, 1, 0, 0, 1, 
ve30vtd38milworkers/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 3, 2, 5, 4, 3, 4, 5, 7, 8, 10, 15, 26, 28, 48, 62, 87, 126, 168, 223, 299, 354, 407, 475, 467, 469, 461, 415, 382, 347, 285, 267, 188, 176, 140, 118, 100, 86, 76, 65, 61, 56, 51, 51, 40, 40, 40, 35, 1, 1, 1, 1, 1, 0, 0, 0, 1, 
ve70vtd17milworkers/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 3, 5, 3, 5, 3, 3, 4, 6, 3, 7, 4, 10, 11, 17, 23, 32, 34, 61, 77, 108, 139, 184, 245, 320, 346, 397, 449, 459, 453, 426, 388, 359, 311, 238, 208, 173, 143, 119, 102, 89, 78, 64, 58, 56, 52, 40, 1, 1, 1, 1, 1, 0, 0, 1, 0, 
ve70vtd38milworkers/ate87atl10apl30/sq90sqg25sqtd10sql7, 0, 15, 0, 1, 2, 3, 3, 3, 4, 3, 3, 3, 6, 6, 8, 12, 15, 20, 27, 43, 57, 70, 115, 140, 190, 253, 290, 330, 374, 373, 381, 371, 319, 273, 239, 208, 176, 168, 147, 148, 154, 161, 174, 166, 179, 161, 152, 133, 118, 92, 79, 2, 1, 1, 1, 1, 1, 0, 1, 0, 
